time,high,low,open,volumefrom,volumeto,close,top_tier_volume_quote,top_tier_volume_base,top_tier_volume_total,cccagg_volume_quote,cccagg_volume_base,cccagg_volume_total,total_volume_quote,total_volume_base,total_volume_total,zero_balance_addresses_all_time,unique_addresses_all_time,new_addresses,active_addresses,transaction_count,transaction_count_all_time,large_transaction_count,average_transaction_value,block_height,hashrate,difficulty,block_time,block_size,current_supply,comments,posts,followers,points
2018-12-07,3576.11,3248.0,3485.18,206088.47,699930576.16,3420.57,85391582.13,748930561.57,834322143.7,498230135.47,1210110117.4,1708340252.87,991070077.96,2565328172.76,3556398250.72,439973391,462824006,322216,680079,253890,362808288,6835,5.68097993520891,552952,32533289.1705811,5646403851534.72,745.424778761062,1222291,17411883.5449747,79590,31090,60075,3075100
2018-12-08,3602.49,3295.21,3420.57,104091.14,357548590.53,3461.07,60808056.36,440386958.39,501195014.74,380902458.69,907182270.18,1288084728.86,751954285.51,1930601222.72,2682555508.23,440251854,463100206,276200,557725,231104,363039392,4157,3.99999099502981,553079,35850446.4840626,5646403851534.72,676.452380952381,970701,17413471.0449747,79605,31102,60094,3076025
2018-12-09,3718.58,3436.5,3461.07,83347.79,295321498.63,3592.84,55104265.28,338729027.62,393833292.89,381064213.83,807670328.56,1188734543.33,749370403.92,1717626103.84,2466996507.76,440528691,463371376,271170,545200,238569,363277961,3529,3.14306227569366,553207,36985040.0492165,5646403851534.72,655.700787401575,948841,17415071.0449747,79619,31113,60121,3077115
2018-12-10,3645.49,3416.77,3592.84,81855.33,287119758.11,3467.16,73888678.0,267141125.95,341029803.95,356143077.03,682982126.1,1039125202.22,714037005.69,1480375570.11,2194412576.71,440845107,463686242,314866,642160,258353,363536314,5393,4.14362320792462,553331,35464970.5798385,5646403851534.72,683.80487804878,1141154,17416621.0449747,79630,31123,60143,3078025
2018-12-11,3483.58,3348.98,3467.16,67519.71,230671778.42,3401.02,75617878.54,253476320.06,329094197.72,405651658.87,714093565.29,1119745224.15,810137960.06,1542955540.22,2353093500.29,441184472,463999710,313468,643565,251487,363787801,5403,4.89601925273847,553456,35199621.512231,5646403851534.72,688.959677419355,1076672,17418183.544974,79637,31131,60179,3079195
2018-12-12,3545.37,3380.48,3401.02,74415.95,257293632.74,3485.59,68457627.84,225763215.27,294220843.11,346769593.56,637955546.77,984725141.23,680829083.87,1379854926.26,2060684010.13,441523437,464319481,319771,649869,261423,364049224,5869,4.2108579092799,553576,33478147.4443709,5646403851534.72,724.386554621849,1133562,17419683.544974,79643,31140,60193,3079830
2018-12-13,3493.76,3272.81,3485.59,84592.04,286236674.73,3305.11,61652988.86,252966185.57,314619173.57,307642149.79,653434643.81,961076793.6,609731076.96,1413187299.94,2022918376.03,441880042,464643056,323575,669120,268422,364317646,5801,4.31104840323256,553707,36549446.2444267,5646403851534.72,663.515384615384,1084257,17421321.044974,79661,31154,60210,3080785
2018-12-14,3333.24,3180.97,3305.11,89133.43,290985461.02,3235.48,62087732.91,242721387.4,304809120.31,288789985.52,649043025.99,937833012.35,576368023.07,1399639325.58,1976007348.65,442275179,464966807,323751,723450,275801,364593447,5532,4.20391648069706,553853,41791404.80308,5646403851534.72,580.289655172414,1058685,17423146.044974,79675,31164,60226,3081575
2018-12-15,3271.76,3169.53,3235.48,51317.37,165378769.6,3232.51,53448862.19,169611741.62,223060603.82,292813934.07,531369273.25,824183206.48,571805409.58,1134159145.3,1705964554.88,442619626,465267031,300224,629936,262879,364856326,4122,3.09304465543748,554002,42233429.1465195,5646403851534.72,574.216216216216,941854,17425008.544974,79686,31169,60245,3082285
2018-12-16,3319.83,3227.4,3232.51,45102.51,148182655.41,3255.37,58570304.05,203739371.86,262309675.06,321536591.5,567774819.97,889311411.47,627998832.02,1206572930.41,1834571762.43,442920586,465533112,266081,560839,226453,365082779,4272,3.73956496581825,554117,32223645.5106697,5646403851534.72,752.587719298245,1019919,17426446.044974,79694,31176,60265,3083040
2018-12-17,3639.65,3239.06,3255.37,119831.24,412454521.38,3548.19,74579225.09,436352385.63,510931610.72,352121873.69,884378519.51,1236500393.2,735562550.55,1911102544.69,2646665095.24,443321555,465881358,348246,727582,298823,365381602,5996,4.01761638054571,554277,45018540.8547805,5646403851534.72,538.691823899371,990779,17428446.044974,79707,31188,60280,3083845
2018-12-18,3727.99,3481.46,3548.19,91609.53,327807644.75,3715.85,89539453.42,415814346.92,505353800.34,373371441.05,947483787.4,1320855228.45,795662703.54,2045516101.36,2841178804.89,443667141,466213727,332369,669403,266245,365647847,6753,5.15013848469444,554405,36003402.2034718,5621092245587.46,670.55905511811,1078395,17430046.044974,79727,31193,60296,3084570
2018-12-19,3969.7,3693.57,3715.85,163016.15,620695447.39,3736.54,93528158.51,607698627.8,701226786.3,384009117.54,1077556272.06,1461565389.6,817232174.82,2320589110.84,3137821285.66,444059620,466573199,359472,734734,302392,365950239,8080,5.05552952908503,554554,38341157.8239983,5106422924659.82,572.02027027027,1084764,17431908.544974,79736,31206,60337,3086010
2018-12-20,4225.52,3712.82,3736.54,180025.9,724855205.51,4137.66,92501875.74,739511675.56,832013551.3,409071443.4,1322702563.25,1731774006.65,886098701.19,2833776410.82,3719875113.18,444399963,466917015,343816,674536,287273,366237512,8063,4.60664324496535,554689,34674562.3645341,5106422924659.82,632.507462686568,1139195,17433596.044974,79746,31224,60377,3087560
2018-12-21,4247.71,3831.2,4137.66,128508.13,516656937.13,3898.81,66282009.52,557632682.27,623914690.7,361736493.42,1124661207.61,1486397701.03,765511515.48,2413431260.21,3178942775.7,444732820,467256809,339794,684456,280588,366518100,7245,4.56684687149554,554829,35668333.6071938,5106422924659.82,614.884892086331,1048346,17435346.044974,79769,31238,60399,3088690
2018-12-22,4060.34,3849.23,3898.81,63672.55,250085915.72,4045.24,62957381.16,370946197.08,433903578.24,401491014.9,894993589.85,1296484604.75,813541000.54,1935538790.49,2749079791.03,445044337,467542732,285923,580350,251216,366769316,4884,3.21269334340989,555004,44646434.4686376,5106422924659.82,491.235632183908,806539,17437533.544974,79774,31244,60421,3089440
2018-12-23,4117.65,3972.39,4045.24,58294.45,235997621.23,4007.63,88447904.45,895280802.3,983728706.75,457785353.95,1678506527.62,2136291881.56,959818773.31,3589365571.13,4549184344.44,445326129,467818034,275302,556098,250739,367020055,4057,3.11485753701526,555180,45336899.5554739,5106422924659.82,483.754285714286,740468,17439733.544974,79811,31277,60453,3091435
2018-12-24,4303.37,4006.6,4007.63,109869.44,459290147.24,4081.95,113412312.68,1360161380.61,1473573693.29,468642585.76,2105200140.4,2573842726.16,1021107351.9,4463721359.99,5484828711.89,445633875,468121408,303374,613783,272297,367292352,7172,4.05011239545922,555332,39463290.0607103,5106422924659.82,555.754966887417,932735,17441633.544974,79835,31295,60497,3093225
2018-12-25,4094.61,3734.85,4081.95,95683.55,367200910.64,3834.73,78260160.2,909001010.25,987261170.45,346714774.52,1625594587.26,1972309361.78,745396452.0,3463102306.39,4208498758.4,445888791,468383053,261645,526841,265052,367557404,5718,4.05035316831973,555491,40471412.4270802,5106422924659.82,541.911392405063,821911,17443621.044974,79846,31304,60533,3094460
2018-12-26,3923.93,3746.86,3834.73,68965.06,263439573.84,3848.78,78413790.85,672616521.31,751030312.16,325513134.54,1187019481.88,1512532616.42,687561112.37,2564420562.25,3251981675.94,446174611,468677374,294321,578227,281305,367838709,5696,3.97746322493045,555648,39833505.2846545,5106422924659.82,550.589743589744,889580,17445583.544974,79855,31308,60559,3095300
2018-12-27,3888.92,3622.39,3848.78,81652.77,305729129.14,3646.09,68300305.9,576903118.8,645203424.7,301593287.72,1021105733.57,1322699022.45,640820317.91,2212442510.98,2853262828.89,446518227,469001389,324015,651466,300020,368138729,6507,4.19583805480241,555822,44987752.6025426,5106422924659.82,487.508670520231,885621,17447758.544974,79864,31318,60581,3096190
2018-12-28,4007.71,3628.43,3646.09,92882.41,353705007.17,3947.86,74696726.46,800718634.58,875415361.05,381514963.4,1456010416.98,1837525380.38,837330696.17,3127727798.82,3965058494.99,446850359,469346506,345117,671839,308267,368446996,5961,4.09908234236918,555989,42624642.9761176,5106422924659.82,514.536144578313,930544,17449846.044974,79875,31332,60620,3097625
2018-12-29,4004.14,3774.38,3947.86,54702.16,214891355.42,3797.06,80530277.42,791886400.57,872416677.99,334740766.96,1355483531.75,1690224298.71,724190222.01,2933259421.38,3657449643.39,447149713,469660311,313805,595184,264980,368711976,5085,4.27478437643162,556127,35454205.0095734,5106422924659.82,618.598540145986,973710,17451571.044974,79881,31339,60648,3098560
2018-12-30,3925.18,3760.8,3797.06,49797.04,191958416.81,3896.21,74642621.77,600691438.93,675334060.7,317575288.57,1118140832.91,1435716121.48,686141190.05,2466364453.26,3152505644.71,447429453,469947921,287610,566963,267639,368979615,4109,2.61607257392566,556303,45174679.0370612,5106422924659.82,485.491428571429,762486,17453771.044974,79892,31351,60676,3099670
2018-12-31,3904.28,3701.48,3896.21,54221.49,206190463.74,3747.39,84433476.35,442851483.57,527284959.92,310832170.88,819256964.41,1130089135.29,682221916.43,1865685290.7,2547907207.13,447736206,470237553,289632,581317,259684,369239299,6203,3.27830938228701,556458,40392996.2368619,5248509606855.42,558.071428571429,888393,17455708.544974,79895,31356,60701,3100450
2019-01-01,3938.75,3696.94,3747.39,45104.29,170598307.96,3880.15,71924938.14,446405298.77,518330236.91,282273292.22,808460076.63,1090733370.28,652448296.17,1852765807.43,2505214103.6,447967223,470470408,232855,461105,234725,369474024,3844,2.3421734092435,556607,41826596.7372394,5618595848853.28,576.945945945946,801778,17457571.044974,79903,31365,60722,3101280
2019-01-02,3989.59,3826.29,3880.15,54034.73,210854603.84,3961.01,90725499.52,879006413.29,969731912.8,320353190.42,1458692136.49,1779045326.91,742208064.33,3221973540.99,3964181605.32,448298911,470781235,310827,613261,271696,369745720,6423,3.62801345390838,556758,42361558.5090514,5618595848853.28,569.66,947860,17459458.544974,79929,31377,60752,3102590
2019-01-03,3965.52,3778.76,3961.01,45585.19,176488072.06,3835.86,61392357.39,628813473.73,690205832.61,262914369.73,1083615456.63,1346529826.36,583294405.22,2441724090.79,3025018494.52,448630375,471117765,336530,630077,291016,370036736,5360,3.23143045088246,556913,43529916.4222997,5618595848853.28,554.37012987013,966222,17461396.044974,79956,31406,60782,3104335
2019-01-04,3901.65,3783.88,3835.86,44398.9,170507611.15,3874.06,95056593.88,796520771.3,891577365.18,276388404.37,1292958028.87,1569346433.25,626652142.93,2808294213.65,3434946356.58,448937386,471442837,325072,615961,281772,370318508,5601,3.45121524807153,557062,41786468.2602012,5618595848853.28,577.5,959198,17463258.544974,79989,31420,60813,3105790
2019-01-05,3926.92,3841.13,3874.06,35766.65,139438510.18,3855.39,87139148.88,781738555.5,868877704.38,353826346.05,1314294183.62,1668120528.1,778465298.15,2845349916.03,3623815214.18,449220986,471742030,299193,545846,265192,370583700,3985,2.87503052910555,557225,46904866.9172261,5618595848853.28,514.481481481481,812945,17465296.044974,80010,31434,60844,3107125
2019-01-06,4145.16,3829.09,3855.39,58878.99,236298043.75,4102.85,91536917.85,672785316.62,764322236.06,246035432.3,1183363022.23,1429398454.53,622333323.32,2544958958.82,3167292282.14,449495567,472035964,293934,545467,258522,370842222,3832,2.6734244550791,557366,39548562.5851597,5618595848853.28,610.178571428571,826675,17467058.544974,80036,31449,60864,3108260
2019-01-07,4132.62,4001.35,4102.85,51541.23,209289368.14,4050.4,66083476.1,474913668.6,540997143.17,261501387.52,908813603.41,1170314990.93,621098974.07,2055126439.7,2676225415.29,449826393,472368515,332551,633246,284782,371127004,5807,3.45769535451679,557507,39132613.9348484,5618595848853.28,616.664285714286,984752,17468821.044974,80052,31460,60903,3109670
2019-01-08,4156.16,3990.34,4050.4,65973.5,268091045.44,4040.75,68436267.32,485108460.33,553544727.64,333583374.56,887373480.06,1220956854.62,3528287913.2,1937748437.42,5466036350.61,450170306,472725896,357381,655007,318524,371445528,5915,2.84836407903078,557676,47709037.264695,5618595848853.28,505.809523809524,867930,17470933.544974,80060,31470,60930,3110675
2019-01-09,4092.91,4013.0,4040.75,55130.13,223639028.92,4048.34,68626649.43,388719570.7,457346221.64,335008817.0,762614071.46,1097622888.47,745976215.91,1749395395.34,2495371611.25,450499483,473071607,345711,646347,319056,371764584,6104,2.96380412787874,557840,45871308.7289025,5618595848853.28,526.073619631902,884137,17472983.544974,80080,31489,60952,3111900
2019-01-10,4085.09,3631.07,4048.34,108277.01,412522198.13,3668.15,98131797.19,760230632.7,858362429.89,484229854.55,1319077125.14,1803306979.69,1006516730.32,2820601527.45,3827118257.77,450847255,473429547,357940,680078,327338,372091922,6598,3.55960793504833,557996,43320877.9057847,5618595848853.28,557.045161290322,970871,17474933.544974,80109,31509,60982,3113440
2019-01-11,3729.69,3616.41,3668.15,63070.18,231465488.1,3669.2,67710115.58,444548315.6,512258431.17,378319222.17,916791656.8,1295110878.97,793138503.18,1989461364.52,2782599867.7,451166525,473768932,339385,655751,308372,372400294,5832,3.89867391329673,558144,41195175.491855,5618595848853.28,585.789115646259,983164,17476783.544974,80135,31529,61016,3115050
2019-01-12,3692.12,3611.2,3669.2,28343.28,103912541.38,3664.38,52722310.81,250261782.6,302984094.67,360903048.67,644697114.87,1005600163.53,733569136.27,1448516452.27,2182085588.54,451444352,474071205,302273,542093,281502,372681796,4493,2.8489060074748,558282,38468279.8000567,5618595848853.28,627.313868613138,896714,17478508.544974,80149,31534,61037,3115840
2019-01-13,3675.2,3528.24,3664.38,45682.73,164125048.97,3551.24,53370737.9,317781663.84,371152401.75,317243403.94,696524913.64,1013768318.74,667097225.65,1516864079.93,2183961305.58,451706563,474354705,283500,518576,276997,372958793,4290,2.69580487533414,558419,39343881.4754508,5618595848853.28,613.35294117647,853370,17480221.044974,80160,31541,61065,3116825
2019-01-14,3748.88,3544.53,3551.24,56099.99,204793029.92,3703.9,74181831.27,489930857.81,564112689.08,347272440.32,1022636138.21,1369908578.53,754565080.47,2198681140.44,2953246220.91,452023647,474704635,349930,636617,326685,373285478,5974,2.88889572810414,558568,43646215.5613221,5862614531725.71,576.905405405406,956647,17482083.544974,80174,31548,61089,3117740
2019-01-15,3724.3,3590.49,3703.9,54154.65,198582447.53,3621.24,67321054.95,461914401.16,529235456.11,321597928.0,955087143.12,1276685071.12,726026682.26,2070629523.33,2796656205.59,452357599,475054752,350117,645081,302279,373587757,6560,4.59110541228564,558700,38793183.2152996,5883988430955.41,651.442748091603,1065034,17483733.544974,80190,31566,61108,3118825
2019-01-16,3704.37,3611.38,3621.24,53843.55,196211595.54,3643.99,66753106.44,405963025.48,472716131.93,335820558.73,906979653.25,1242800211.98,717018034.64,1979538406.0,2696556440.64,452713401,475428288,373536,678059,305702,373893459,6510,3.26960111888666,558833,39086108.3154623,5883988430955.41,646.560606060606,1112098,17485396.0449739,80216,31590,61138,3120435
2019-01-17,3695.28,3586.92,3643.99,46181.32,168287506.1,3685.3,75036191.41,365733376.05,440769568.71,358838025.79,800190008.01,1159028035.04,747118664.1,1745843171.0,2492961833.86,453038346,475772165,343877,636329,296695,374190154,5295,2.91572712274026,558960,37302036.8661536,5883988430955.41,677.484126984127,1097214,17486983.544974,80221,31603,61165,3121485
2019-01-18,3685.39,3620.44,3685.3,32418.99,118317804.97,3648.05,69665090.15,226560746.73,296225835.68,333805693.13,617160455.63,950966148.77,710456802.34,1380621553.92,2091078355.05,453354783,476122476,350311,652367,305965,374496119,5054,2.90953370951821,559098,40539092.8960755,5883988430955.41,623.386861313869,1037986,17488708.544974,80226,31614,61190,3122435
2019-01-19,3799.62,3643.01,3648.05,38341.35,143238228.4,3729.78,75111732.38,297705914.69,372817647.07,393066093.89,702342546.05,1095408639.94,832210656.58,1564978829.86,2397189486.43,453639369,476427147,304671,557299,282188,374778307,3611,2.2529654562902,559231,38857097.9311518,5883988430955.41,650.371212121212,959122,17490371.0449739,80229,31617,61207,3122965
2019-01-20,3754.65,3529.25,3729.78,49198.37,177628515.93,3567.73,85960789.66,342095220.83,428056010.49,407564345.93,711305065.96,1118869411.89,907151828.25,1581634801.87,2488786630.12,453934055,476723029,295882,549773,294118,375072425,4001,2.29117419183199,559388,45828604.9176433,5883988430955.41,551.435897435897,805785,17492333.544974,80229,31619,61223,3123415
2019-01-21,3599.83,3535.19,3567.73,36101.4,129000924.6,3571.92,66612404.06,260066672.29,326679076.36,337919916.65,637352409.37,975272326.02,745569885.1,1416045951.51,2161615836.61,454253198,477061242,338213,631330,315202,375387627,7758,4.93201829442992,559538,43712740.0920396,5883988430955.41,578.127516778523,943183,17494208.544974,80237,31629,61234,3124020
2019-01-22,3635.69,3473.77,3571.92,53586.91,191355241.84,3602.04,69597710.25,325683597.0,395281307.25,294896099.85,685020071.02,979916170.87,657902309.26,1550028363.88,2207930673.14,454576742,477397782,336540,626613,296040,375683667,7202,3.94923102238708,559668,39338591.1434454,5883988430955.41,642.410852713178,1055254,17495833.544974,80257,31639,61252,3124920
2019-01-23,3631.15,3543.96,3602.04,37910.4,135864247.56,3572.05,64358874.45,213350592.93,277709466.22,314749740.24,574414457.19,889164198.59,683796574.7,1321513850.56,2005310425.26,454954548,477751652,353870,708846,293494,375977161,5876,4.01357972489192,559814,43036349.2441735,5883988430955.41,587.213793103449,1026111,17497658.544974,80273,31647,61275,3125855
2019-01-24,3616.33,3546.5,3572.05,31630.57,113155246.95,3598.52,70909039.61,216349589.6,287258629.21,329061058.61,624486236.68,953547294.12,700999121.11,1400793299.29,2101792420.4,455303669,478106357,354705,660872,308146,376285307,8733,4.80792199703342,559976,47441409.4520985,5883988430955.41,532.689440993789,911348,17499683.5449732,80278,31655,61288,3126430
2019-01-25,3607.43,3539.41,3598.52,32679.69,116674680.78,3582.89,64581778.25,220409233.94,284991012.19,322407747.92,625248403.28,947656151.2,687284582.13,1407463054.7,2094747636.83,455627420,478464509,358152,657356,301085,376586392,9017,6.07624849419134,560114,40091720.2970973,5883988430955.41,630.343065693431,1017360,17501408.5449732,80288,31666,61304,3127205
2019-01-26,3676.4,3578.62,3582.89,29201.1,105927045.55,3596.5,85764119.39,146656212.78,232420332.17,388927910.61,480770653.99,869698564.6,836979707.87,1150155857.85,1987135565.72,455956146,478813652,349143,621149,288285,376874677,5667,3.31876307200271,560264,44106488.5942508,5883988430955.41,572.96644295302,980735,17503283.5449732,80290,31670,61315,3127600
2019-01-27,3605.99,3511.29,3596.5,26261.48,93766117.67,3565.08,92961603.21,217758097.6,310719699.68,425976818.3,622069836.94,1048046655.24,897810496.51,1435514217.88,2333324715.51,456233400,479109651,295999,532591,276651,377151328,4272,2.65770939287586,560401,40299811.8265493,5883988430955.41,627.088235294117,881242,17504996.0449732,80292,31670,61334,3128095
2019-01-28,3567.56,3402.56,3565.08,59700.11,206309738.62,3453.42,101978292.84,417296507.5,519274801.4,428521877.53,975748260.34,1404270137.87,944968488.35,2241054031.78,3186022521.18,456577808,479464452,354801,666174,308062,377459390,8341,5.32494749316673,560546,42000616.6800578,5836655168808.53,596.854166666667,1022644,17506808.5449732,80303,31685,61359,3129205
2019-01-29,3463.2,3369.19,3453.42,46304.1,158106687.0,3418.25,75839344.22,245020753.86,320860098.09,353715317.3,706145055.85,1059860373.15,760863539.27,1597013873.18,2357877412.45,456928381,479835645,371193,664300,326162,377785552,8085,4.80176361638398,560692,42408751.973731,5814661935891.8,588.88275862069,1010222,17508633.5449732,80315,31698,61376,3130075
2019-01-30,3488.91,3395.94,3418.25,42399.63,146422486.1,3467.21,82096748.44,295074536.64,377171285.08,374817109.71,733653859.4,1108470969.11,813192802306.28,1702393238.3,814895195544.58,457268627,480193553,357908,647204,321980,378107532,8695,6.9716594957397,560828,39051366.6112242,5814661935891.8,639.511111111111,1074707,17510333.5449732,80334,31707,61394,3130940
2019-01-31,3499.78,3422.83,3467.21,37365.7,128773893.15,3434.13,52466378.39,217243703.63,269710082.02,348484979.1,618507310.43,966992290.59,311473969895.57,1439084126.1,312913054020.6,457623098,480570631,377078,678650,353945,378461477,9689,6.15999216527559,560983,45575836.7406976,5814661935891.8,547.961038961039,1015420,17512271.0449732,80345,31715,61413,3131725
